2.73231e-012	-1.9178e-012	-4973.38	-323.426	4973.38	323.426	323.426	-4973.38	-323.426	4973.38	
2.80221e-012	-1.96253e-012	-4973.05	-325.415	4973.05	325.415	325.415	-4973.05	-325.415	4973.05	
2.87347e-012	-2.00799e-012	-4972.72	-327.404	4972.72	327.404	327.404	-4972.72	-327.404	4972.72	
2.94611e-012	-2.05421e-012	-4972.39	-329.393	4972.39	329.393	329.393	-4972.39	-329.393	4972.39	
3.02015e-012	-2.10118e-012	-4972.05	-331.382	4972.05	331.382	331.382	-4972.05	-331.382	4972.05	
3.0956e-012	-2.14891e-012	-4971.72	-333.371	4971.72	333.371	333.371	-4971.72	-333.371	4971.72	
3.17249e-012	-2.19741e-012	-4971.38	-335.36	4971.38	335.36	335.36	-4971.38	-335.36	4971.38	
3.25083e-012	-2.24669e-012	-4971.04	-337.348	4971.04	337.348	337.348	-4971.04	-337.348	4971.04	
3.33065e-012	-2.29675e-012	-4970.7	-339.337	4970.7	339.337	339.337	-4970.7	-339.337	4970.7	
3.41196e-012	-2.3476e-012	-4970.35	-341.325	4970.35	341.325	341.325	-4970.35	-341.325	4970.35	
3.49478e-012	-2.39925e-012	-4970.01	-343.313	4970.01	343.313	343.313	-4970.01	-343.313	4970.01	
3.57914e-012	-2.4517e-012	-4969.66	-345.301	4969.66	345.301	345.301	-4969.66	-345.301	4969.66	
3.66504e-012	-2.50497e-012	-4969.31	-347.289	4969.31	347.289	347.289	-4969.31	-347.289	4969.31	
3.75252e-012	-2.55905e-012	-4968.96	-349.276	4968.96	349.276	349.276	-4968.96	-349.276	4968.96	
3.84159e-012	-2.61396e-012	-4968.6	-351.264	4968.6	351.264	351.264	-4968.6	-351.264	4968.6	
3.93227e-012	-2.6697e-012	-4968.25	-353.251	4968.25	353.251	353.251	-4968.25	-353.251	4968.25	
4.02458e-012	-2.72628e-012	-4967.89	-355.239	4967.89	355.239	355.239	-4967.89	-355.239	4967.89	
4.11854e-012	-2.7837e-012	-4967.53	-357.226	4967.53	357.226	357.226	-4967.53	-357.226	4967.53	
4.21418e-012	-2.84198e-012	-4967.17	-359.213	4967.17	359.213	359.213	-4967.17	-359.213	4967.17	
4.31151e-012	-2.90112e-012	-4966.8	-361.199	4966.8	361.199	361.199	-4966.8	-361.199	4966.8	
4.41055e-012	-2.96112e-012	-4966.44	-363.186	4966.44	363.186	363.186	-4966.44	-363.186	4966.44	
4.51133e-012	-3.022e-012	-4966.07	-365.173	4966.07	365.173	365.173	-4966.07	-365.173	4966.07	
4.61387e-012	-3.08376e-012	-4965.7	-367.159	4965.7	367.159	367.159	-4965.7	-367.159	4965.7	
4.71818e-012	-3.14641e-012	-4965.33	-369.145	4965.33	369.145	369.145	-4965.33	-369.145	4965.33	
4.8243e-012	-3.20996e-012	-4964.95	-371.131	4964.95	371.131	371.131	-4964.95	-371.131	4964.95	
4.93223e-012	-3.2744e-012	-4964.57	-373.117	4964.57	373.117	373.117	-4964.57	-373.117	4964.57	
5.04201e-012	-3.33976e-012	-4964.2	-375.103	4964.2	375.103	375.103	-4964.2	-375.103	4964.2	
5.15365e-012	-3.40603e-012	-4963.82	-377.089	4963.82	377.089	377.089	-4963.82	-377.089	4963.82	
5.26718e-012	-3.47322e-012	-4963.43	-379.074	4963.43	379.074	379.074	-4963.43	-379.074	4963.43	
5.38262e-012	-3.54134e-012	-4963.05	-381.059	4963.05	381.059	381.059	-4963.05	-381.059	4963.05	
5.5e-012	-3.6104e-012	-4962.66	-383.044	4962.66	383.044	383.044	-4962.66	-383.044	4962.66	
5.61932e-012	-3.68041e-012	-4962.28	-385.029	4962.28	385.029	385.029	-4962.28	-385.029	4962.28	
5.74063e-012	-3.75136e-012	-4961.88	-387.014	4961.88	387.014	387.014	-4961.88	-387.014	4961.88	
5.86393e-012	-3.82327e-012	-4961.49	-388.999	4961.49	388.999	388.999	-4961.49	-388.999	4961.49	
5.98926e-012	-3.89614e-012	-4961.1	-390.984	4961.1	390.984	390.983	-4961.1	-390.983	4961.1	
6.11663e-012	-3.96999e-012	-4960.7	-392.968	4960.7	392.968	392.968	-4960.7	-392.968	4960.7	
6.24608e-012	-4.04481e-012	-4960.3	-394.952	4960.3	394.952	394.952	-4960.3	-394.952	4960.3	
6.37762e-012	-4.12062e-012	-4959.9	-396.936	4959.9	396.936	396.936	-4959.9	-396.936	4959.9	
6.51127e-012	-4.19742e-012	-4959.5	-398.92	4959.5	398.92	398.92	-4959.5	-398.92	4959.5	
