397.46	-6971.41	0.00798574	-0.0188862	3660.78	5211.63	
399.452	-6971.12	0.00806767	-0.0190748	3658.97	5212.55	
401.443	-6970.84	0.00815002	-0.0192642	3657.16	5213.48	
403.435	-6970.55	0.00823282	-0.0194546	3655.35	5214.4	
405.427	-6970.25	0.00831605	-0.019646	3653.54	5215.32	
407.418	-6969.96	0.00839973	-0.0198382	3651.73	5216.24	
409.41	-6969.67	0.00848383	-0.0200314	3649.92	5217.16	
411.401	-6969.37	0.00856838	-0.0202255	3648.11	5218.07	
413.392	-6969.08	0.00865337	-0.0204206	3646.3	5218.99	
415.383	-6968.78	0.00873879	-0.0206166	3644.48	5219.9	
417.374	-6968.48	0.00882466	-0.0208135	3642.67	5220.81	
419.365	-6968.18	0.00891096	-0.0210113	3640.85	5221.73	
421.356	-6967.87	0.0089977	-0.0212101	3639.03	5222.63	
423.347	-6967.57	0.00908488	-0.0214097	3637.22	5223.54	
425.338	-6967.26	0.00917251	-0.0216104	3635.4	5224.45	
427.328	-6966.96	0.00926057	-0.0218119	3633.58	5225.35	
429.319	-6966.65	0.00934908	-0.0220144	3631.76	5226.26	
431.309	-6966.34	0.00943802	-0.0222178	3629.93	5227.16	
433.3	-6966.03	0.00952741	-0.0224221	3628.11	5228.06	
435.29	-6965.72	0.00961724	-0.0226273	3626.29	5228.96	
437.28	-6965.4	0.00970751	-0.0228335	3624.46	5229.86	
439.27	-6965.09	0.00979822	-0.0230406	3622.64	5230.75	
441.26	-6964.77	0.00988938	-0.0232487	3620.81	5231.65	
443.25	-6964.45	0.00998098	-0.0234576	3618.98	5232.54	
445.24	-6964.13	0.010073	-0.0236675	3617.15	5233.44	
447.23	-6963.81	0.0101655	-0.0238783	3615.32	5234.33	
449.219	-6963.49	0.0102584	-0.0240901	3613.49	5235.22	
451.209	-6963.16	0.0103518	-0.0243027	3611.66	5236.1	
453.198	-6962.84	0.0104456	-0.0245163	3609.83	5236.99	
455.188	-6962.51	0.0105399	-0.0247308	3607.99	5237.88	
457.177	-6962.18	0.0106346	-0.0249463	3606.16	5238.76	
459.166	-6961.85	0.0107297	-0.0251626	3604.32	5239.64	
461.155	-6961.52	0.0108253	-0.0253799	3602.49	5240.52	
463.144	-6961.19	0.0109214	-0.0255981	3600.65	5241.4	
465.133	-6960.85	0.0110179	-0.0258173	3598.81	5242.28	
467.122	-6960.52	0.0111148	-0.0260374	3596.97	5243.16	
469.111	-6960.18	0.0112122	-0.0262583	3595.13	5244.03	
471.099	-6959.84	0.01131	-0.0264803	3593.29	5244.91	
473.088	-6959.5	0.0114083	-0.0267031	3591.44	5245.78	
475.076	-6959.16	0.011507	-0.0269269	3589.6	5246.65	
477.064	-6958.82	0.0116062	-0.0271516	3587.76	5247.52	
479.053	-6958.48	0.0117058	-0.0273772	3585.91	5248.39	
481.041	-6958.13	0.0118059	-0.0276037	3584.06	5249.25	
483.029	-6957.78	0.0119064	-0.0278312	3582.22	5250.12	
485.017	-6957.43	0.0120074	-0.0280596	3580.37	5250.98	
487.004	-6957.08	0.0121088	-0.0282889	3578.52	5251.85	
488.992	-6956.73	0.0122107	-0.0285192	3576.67	5252.71	
490.98	-6956.38	0.012313	-0.0287503	3574.82	5253.57	
492.967	-6956.03	0.0124157	-0.0289824	3572.96	5254.42	
494.955	-6955.67	0.012519	-0.0292154	3571.11	5255.28	
496.942	-6955.31	0.0126226	-0.0294494	3569.26	5256.14	
498.929	-6954.96	0.0127267	-0.0296842	3567.4	5256.99	
500.916	-6954.6	0.0128313	-0.02992	3565.54	5257.84	
502.903	-6954.23	0.0129363	-0.0301567	3563.69	5258.69	
504.89	-6953.87	0.0130418	-0.0303943	3561.83	5259.54	
506.877	-6953.51	0.0131477	-0.0306329	3559.97	5260.39	
508.864	-6953.14	0.0132541	-0.0308724	3558.11	5261.24	
510.85	-6952.77	0.0133609	-0.0311128	3556.25	5262.08	
512.837	-6952.41	0.0134682	-0.0313541	3554.38	5262.92	
514.823	-6952.04	0.013576	-0.0315963	3552.52	5263.77	
516.809	-6951.66	0.0136842	-0.0318395	3550.66	5264.61	
518.795	-6951.29	0.0137928	-0.0320836	3548.79	5265.45	
520.781	-6950.92	0.0139019	-0.0323286	3546.93	5266.29	
522.767	-6950.54	0.0140115	-0.0325745	3545.06	5267.12	
524.753	-6950.16	0.0141215	-0.0328214	3543.19	5267.96	
526.739	-6949.79	0.0142319	-0.0330692	3541.32	5268.79	
528.724	-6949.41	0.0143429	-0.0333179	3539.45	5269.62	
530.71	-6949.02	0.0144542	-0.0335675	3537.58	5270.45	
532.695	-6948.64	0.0145661	-0.033818	3535.71	5271.28	
534.681	-6948.26	0.0146783	-0.0340695	3533.84	5272.11	
536.666	-6947.87	0.0147911	-0.0343219	3531.96	5272.94	
538.651	-6947.48	0.0149043	-0.0345752	3530.09	5273.76	
540.636	-6947.09	0.015018	-0.0348294	3528.21	5274.58	
